,airport,type of traffic,2009-Jan,2009-Feb,2009-Mar,2009-Apr,2009-May,2009-Jun,2009-Jul,2009-Aug,2009-Sep,2009-Oct,2009-Nov,2009-Dec,2010-Jan,2010-Feb,2010-Mar,2010-Apr,2010-May,2010-Jun,2010-Jul,2010-Aug,2010-Sep,2010-Oct,2010-Nov,2010-Dec,2011-Jan,2011-Feb,2011-Mar,2011-Apr,2011-May,2011-Jun,2011-Jul,2011-Aug,2011-Sep,2011-Oct,2011-Nov,2011-Dec,2012-Jan,2012-Feb,2012-Mar,2012-Apr,2012-May,2012-Jun,2012-Jul,2012-Aug,2012-Sep,2012-Oct,2012-Nov,2012-Dec,2013-Jan,2013-Feb,2013-Mar,2013-Apr,2013-May,2013-Jun,2013-Jul,2013-Aug,2013-Sep,2013-Oct,2013-Nov,2013-Dec,2014-Jan,2014-Feb,2014-Mar,2014-Apr,2014-May,2014-Jun,2014-Jul,2014-Aug,2014-Sep,2014-Oct,2014-Nov,2014-Dec,2015-Jan,2015-Feb,2015-Mar,2015-Apr,2015-May,2015-Jun,2015-Jul,2015-Aug,2015-Sep,2015-Oct,2015-Nov,2015-Dec,2016-Jan,2016-Feb,2016-Mar,2016-Apr,2016-May,2016-Jun,2016-Jul,2016-Aug,2016-Sep,2016-Oct,2016-Nov,2016-Dec,2017-Jan,2017-Feb,2017-Mar,2017-Apr,2017-May,2017-Jun,2017-Jul,2017-Aug,2017-Sep,2017-Oct,2017-Nov,2017-Dec,2018-Jan,2018-Feb,2018-Mar,2018-Apr,2018-May,2018-Jun,2018-Jul,2018-Aug,2018-Sep,2018-Oct,2018-Nov,2018-Dec,2019-Jan,2019-Feb,2019-Mar,2019-Apr,2019-May,2019-Jun,2019-Jul,2019-Aug,2019-Sep,2019-Oct,2019-Nov,2019-Dec,2020-Jan,2020-Feb,2020-Mar,2020-Apr,2020-Jun,2020-Jul,2020-Aug,2020-Sep,2020-Oct
21,Andenes Andøya,Non-scheduled passenger flights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,95.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Andenes Andøya,Scheduled passenger flights,4543.0,4580.0,4986.0,4542.0,4836.0,5348.0,5771.0,5006.0,4868.0,5345.0,5226.0,4703.0,4350.0,4525.0,5241.0,3989.0,4715.0,6386.0,5737.0,5404.0,5217.0,5435.0,5606.0,5142.0,5263.0,4934.0,5172.0,4511.0,4976.0,4900.0,5807.0,5740.0,5208.0,5606.0,5279.0,4740.0,5132.0,5410.0,5333.0,4435.0,4883.0,5952.0,6919.0,6703.0,5278.0,5741.0,6236.0,5318.0,5926.0,5451.0,5703.0,5054.0,6251.0,7381.0,9010.0,8224.0,7205.0,5705.0,4969.0,5071.0,4974.0,5189.0,5258.0,5411.0,5169.0,7207.0,7819.0,6848.0,5222.0,5697.0,5210.0,4867.0,4989.0,4604.0,5667.0,4980.0,5393.0,6535.0,8068.0,5875.0,5445.0,5833.0,5412.0,5346.0,5451.0,5297.0,5469.0,5145.0,5374.0,6723.0,7743.0,6088.0,5500.0,5512.0,5337.0,5400.0,5706.0,5206.0,5832.0,6057.0,6458.0,7874.0,8968.0,7809.0,6310.0,6753.0,5698.0,5969.0,6442.0,6241.0,7026.0,6160.0,6162.0,7828.0,9946.0,6873.0,4407.0,5069.0,4488.0,4666.0,5264.0,4594.0,4781.0,5301.0,5216.0,6226.0,8650.0,6136.0,4838.0,4768.0,4586.0,4590.0,4839.0,4399.0,3486.0,3717.0,4048.0,5440.0,9719.0,7294.0,5728.0
23,Andenes Andøya,Scheduled passenger flights,4543.0,4580.0,4986.0,4542.0,4836.0,5348.0,5771.0,5006.0,4868.0,5345.0,5226.0,4703.0,4350.0,4525.0,5241.0,3989.0,4715.0,6386.0,5737.0,5404.0,5217.0,5435.0,5606.0,5142.0,5263.0,4934.0,5172.0,4511.0,4976.0,4900.0,5807.0,5740.0,5208.0,5606.0,5279.0,4740.0,5132.0,5410.0,5333.0,4435.0,4883.0,5952.0,6919.0,6703.0,5278.0,5741.0,6236.0,5318.0,5926.0,5451.0,5703.0,5054.0,6251.0,7267.0,8924.0,8224.0,7205.0,5705.0,4969.0,5071.0,4974.0,5189.0,5258.0,5411.0,5169.0,7207.0,7819.0,6848.0,5222.0,5697.0,5210.0,4867.0,4989.0,4604.0,5667.0,4980.0,5393.0,6535.0,8068.0,5875.0,5445.0,5833.0,5412.0,5346.0,5451.0,5297.0,5469.0,5145.0,5374.0,6723.0,7743.0,6088.0,5500.0,5512.0,5337.0,5400.0,5706.0,5206.0,5832.0,6057.0,6458.0,7874.0,8968.0,7809.0,6310.0,6753.0,5698.0,5969.0,6442.0,6241.0,7026.0,6160.0,6162.0,7828.0,9946.0,6873.0,4407.0,5069.0,4488.0,4666.0,5264.0,4594.0,4781.0,5301.0,5216.0,6226.0,8650.0,6136.0,4838.0,4768.0,4586.0,4590.0,4839.0,4399.0,3486.0,3717.0,4048.0,5440.0,9719.0,7294.0,5728.0
24,Andenes Andøya,All commercial flights,4543.0,4580.0,4986.0,4542.0,4836.0,5348.0,5771.0,5006.0,4868.0,5345.0,5226.0,4705.0,4350.0,4525.0,5241.0,3989.0,4715.0,6386.0,5737.0,5404.0,5217.0,5435.0,5606.0,5142.0,5263.0,4934.0,5172.0,4511.0,4976.0,4900.0,5807.0,5740.0,5208.0,5606.0,5279.0,4740.0,5132.0,5410.0,5333.0,4435.0,4883.0,5952.0,6937.0,6703.0,5278.0,5741.0,6236.0,5318.0,5926.0,5451.0,5703.0,5054.0,6251.0,7381.0,9010.0,8224.0,7205.0,5705.0,4969.0,5071.0,4974.0,5189.0,5258.0,5429.0,5264.0,7307.0,7819.0,6848.0,5222.0,5697.0,5210.0,4867.0,4989.0,4604.0,5667.0,4980.0,5393.0,6535.0,8068.0,5875.0,5452.0,5833.0,5412.0,5346.0,5451.0,5297.0,5469.0,5145.0,5374.0,6723.0,7743.0,6088.0,5500.0,5512.0,5337.0,5400.0,5706.0,5213.0,5896.0,6057.0,6458.0,7874.0,8968.0,7858.0,6310.0,6753.0,5698.0,5969.0,6442.0,6245.0,7026.0,6160.0,6162.0,7828.0,9946.0,6873.0,4407.0,5069.0,4488.0,4666.0,5264.0,4594.0,4781.0,5301.0,5216.0,6226.0,8650.0,6174.0,4838.0,4768.0,4586.0,4590.0,4839.0,4399.0,3580.0,3717.0,4048.0,5447.0,9719.0,7294.0,5728.0
25,Andenes Andøya,All commercial flights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
26,Andenes Andøya,All commercial flights,4543.0,4580.0,4986.0,4542.0,4836.0,5348.0,5771.0,5006.0,4868.0,5345.0,5226.0,4705.0,4350.0,4525.0,5241.0,3989.0,4715.0,6386.0,5737.0,5404.0,5217.0,5435.0,5606.0,5142.0,5263.0,4934.0,5172.0,4511.0,4976.0,4900.0,5807.0,5740.0,5208.0,5606.0,5279.0,4740.0,5132.0,5410.0,5333.0,4435.0,4883.0,5952.0,6937.0,6703.0,5278.0,5741.0,6236.0,5318.0,5926.0,5451.0,5703.0,5054.0,6251.0,7267.0,8924.0,8224.0,7205.0,5705.0,4969.0,5071.0,4974.0,5189.0,5258.0,5429.0,5264.0,7307.0,7819.0,6848.0,5222.0,5697.0,5210.0,4867.0,4989.0,4604.0,5667.0,4980.0,5393.0,6535.0,8068.0,5875.0,5452.0,5833.0,5412.0,5346.0,5451.0,5297.0,5469.0,5145.0,5374.0,6723.0,7743.0,6088.0,5500.0,5512.0,5337.0,5400.0,5706.0,5213.0,5896.0,6057.0,6458.0,7874.0,8968.0,7812.0,6310.0,6753.0,5698.0,5969.0,6442.0,6245.0,7026.0,6160.0,6162.0,7828.0,9946.0,6873.0,4407.0,5069.0,4488.0,4666.0,5264.0,4594.0,4781.0,5301.0,5216.0,6226.0,8650.0,6136.0,4838.0,4768.0,4586.0,4590.0,4839.0,4399.0,3580.0,3717.0,4048.0,5440.0,9719.0,7294.0,5728.0
27,Andenes Andøya,"Helicopter, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Andenes Andøya,Non-scheduled passenger flights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,95.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,7.0,0.0,0.0,0.0
29,Andenes Andøya,Other commercial flights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Andenes Andøya,Other commercial flights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bardufoss,Scheduled passenger flights,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bardufoss,Scheduled passenger flights,11757.0,15214.0,15932.0,14002.0,15315.0,13168.0,13864.0,15290.0,14946.0,14882.0,13943.0,12133.0,12655.0,12367.0,15184.0,11523.0,14698.0,21495.0,20078.0,19227.0,14456.0,16540.0,15195.0,13429.0,13789.0,13730.0,16720.0,15147.0,15680.0,16925.0,20389.0,18232.0,16539.0,16755.0,14193.0,13538.0,13648.0,14043.0,17404.0,15051.0,17731.0,18930.0,22347.0,18142.0,16828.0,16804.0,16954.0,15157.0,13703.0,15507.0,16233.0,17465.0,17563.0,18116.0,21928.0,18178.0,17754.0,17639.0,16201.0,16144.0,14070.0,14936.0,17052.0,18080.0,17828.0,19889.0,21191.0,17505.0,17980.0,18540.0,17706.0,16862.0,14711.0,18121.0,14011.0,17898.0,18836.0,21625.0,22755.0,19960.0,19879.0,18969.0,18288.0,17466.0,16357.0,18223.0,17638.0,16902.0,20695.0,22880.0,24023.0,21770.0,20753.0,20970.0,16180.0,17148.0,16814.0,17261.0,17124.0,20232.0,22770.0,23809.0,26353.0,22139.0,21724.0,21282.0,17935.0,17980.0,16706.0,17603.0,17387.0,20080.0,21979.0,22274.0,25633.0,22412.0,19993.0,20224.0,17753.0,19640.0,17383.0,16651.0,18007.0,22623.0,21991.0,22824.0,24905.0,22292.0,20936.0,20455.0,18312.0,19395.0,18778.0,16999.0,9607.0,3735.0,7658.0,10713.0,14411.0,11880.0,10863.0
33,Bardufoss,Non-scheduled passenger flights,1560.0,250.0,678.0,2010.0,1115.0,0.0,6.0,352.0,0.0,173.0,266.0,182.0,0.0,0.0,350.0,766.0,730.0,193.0,7.0,837.0,36.0,32.0,172.0,468.0,602.0,0.0,0.0,1867.0,343.0,366.0,176.0,275.0,270.0,699.0,352.0,989.0,693.0,0.0,985.0,1488.0,1064.0,369.0,278.0,0.0,0.0,0.0,177.0,1124.0,693.0,146.0,1046.0,1046.0,1315.0,159.0,115.0,0.0,0.0,0.0,923.0,1117.0,839.0,147.0,1229.0,1495.0,761.0,243.0,210.0,2149.0,157.0,372.0,557.0,963.0,903.0,0.0,3021.0,1015.0,1901.0,2.0,50.0,1196.0,1.0,65.0,0.0,97.0,781.0,3109.0,2790.0,256.0,2160.0,1.0,325.0,1445.0,263.0,0.0,0.0,540.0,752.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,150.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,595.0,67.0,257.0,134.0,66.0,159.0,0.0
34,Bardufoss,Non-scheduled passenger flights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,132.0,148.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,241.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,93.0,0.0,1179.0,0.0,0.0,180.0,0.0,0.0,232.0
35,Bardufoss,Non-scheduled passenger flights,1560.0,250.0,678.0,2010.0,1115.0,0.0,6.0,352.0,0.0,173.0,266.0,182.0,0.0,0.0,350.0,766.0,730.0,193.0,7.0,837.0,36.0,32.0,172.0,468.0,602.0,0.0,0.0,1867.0,343.0,366.0,176.0,275.0,270.0,699.0,352.0,989.0,825.0,0.0,985.0,1488.0,1064.0,369.0,278.0,0.0,0.0,0.0,177.0,1124.0,693.0,146.0,1188.0,1046.0,1315.0,159.0,115.0,0.0,0.0,0.0,923.0,1117.0,839.0,147.0,1229.0,1495.0,761.0,243.0,210.0,2149.0,157.0,372.0,557.0,963.0,903.0,0.0,3021.0,1015.0,1901.0,2.0,50.0,1196.0,1.0,65.0,0.0,97.0,781.0,3109.0,2790.0,256.0,2160.0,1.0,325.0,1445.0,263.0,0.0,0.0,540.0,752.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,126.0,136.0,148.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,406.0,34.0,150.0,0.0,0.0,2.0,7.0,0.0,136.0,0.0,0.0,0.0,1023.0,0.0,1774.0,67.0,257.0,314.0,66.0,159.0,232.0
36,Bardufoss,Scheduled passenger flights,11757.0,15071.0,15932.0,14002.0,15315.0,13168.0,13864.0,15290.0,14946.0,14882.0,13943.0,12133.0,12655.0,12367.0,15184.0,11523.0,14698.0,21495.0,20078.0,19227.0,14456.0,16540.0,15195.0,13429.0,13789.0,13730.0,16720.0,15147.0,15680.0,16925.0,20389.0,18232.0,16539.0,16755.0,14193.0,13538.0,13648.0,14043.0,17404.0,15051.0,17731.0,18930.0,22347.0,18142.0,16828.0,16804.0,16954.0,15157.0,13703.0,15507.0,16233.0,17465.0,17563.0,18116.0,21928.0,18178.0,17754.0,17639.0,16201.0,16144.0,14070.0,14936.0,17052.0,18080.0,17828.0,19889.0,21191.0,17505.0,17980.0,18540.0,17706.0,16862.0,14711.0,18121.0,14011.0,17898.0,18836.0,21625.0,22755.0,19960.0,19879.0,18969.0,18288.0,17466.0,16357.0,18223.0,17638.0,16902.0,20695.0,22880.0,24023.0,21770.0,20753.0,20970.0,16180.0,17148.0,16814.0,17261.0,17124.0,20232.0,22770.0,23809.0,26353.0,22139.0,21724.0,21282.0,17935.0,17980.0,16706.0,17603.0,17387.0,20080.0,21979.0,22274.0,25633.0,22412.0,19993.0,20224.0,17753.0,19640.0,17383.0,16651.0,18007.0,22623.0,21991.0,22824.0,24905.0,22292.0,20936.0,20455.0,18312.0,19395.0,18317.0,16999.0,9230.0,3735.0,7658.0,10713.0,14411.0,11880.0,10863.0
37,Bardufoss,"Helicopter, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Bardufoss,"Helicopter, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Bardufoss,All commercial flights,13317.0,15321.0,16610.0,16012.0,16430.0,13168.0,13870.0,15642.0,14946.0,15055.0,14209.0,12315.0,12655.0,12367.0,15534.0,12289.0,15428.0,21688.0,20085.0,20064.0,14492.0,16572.0,15367.0,13897.0,14391.0,13730.0,16720.0,17014.0,16023.0,17291.0,20565.0,18507.0,16809.0,17454.0,14545.0,14527.0,14341.0,14043.0,18389.0,16539.0,18795.0,19299.0,22625.0,18142.0,16828.0,16804.0,17131.0,16282.0,14396.0,15653.0,17279.0,18511.0,18878.0,18275.0,22043.0,18178.0,17754.0,17639.0,17124.0,17261.0,14909.0,15083.0,18281.0,19575.0,18589.0,20132.0,21401.0,19654.0,18137.0,18912.0,18263.0,17825.0,15614.0,18121.0,17032.0,18913.0,20737.0,21627.0,22805.0,21156.0,19880.0,19034.0,18288.0,17563.0,17138.0,21332.0,20428.0,17160.0,22855.0,22881.0,24348.0,23215.0,21016.0,20970.0,16180.0,17688.0,17566.0,17261.0,17124.0,20232.0,22770.0,23812.0,26362.0,22139.0,21724.0,21282.0,17935.0,17980.0,16706.0,17607.0,17387.0,20080.0,21979.0,22274.0,25642.0,22412.0,19993.0,20224.0,17753.0,19640.0,17548.0,16651.0,18157.0,22623.0,21991.0,22826.0,24912.0,22292.0,20936.0,20455.0,18312.0,19395.0,19247.0,16999.0,9825.0,3802.0,7915.0,10847.0,14477.0,12039.0,10863.0
40,Bardufoss,All commercial flights,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,132.0,148.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,241.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,554.0,0.0,1556.0,0.0,0.0,180.0,0.0,0.0,232.0
